date,World,Afghanistan,Africa,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,High income,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,International,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low income,Lower middle income,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North America,North Macedonia,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turks and Caicos Islands,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
2020-10-02,5675.0,0.0,149.0,1.0,8.0,0.0,4.0,,0.0,311.0,3.0,3.0,1757.0,3.0,1.0,1.0,0.0,1.0,33.0,0.0,5.0,14.0,1.0,0.0,0.0,,44.0,0.0,10.0,0.0,654.0,0.0,0.0,13.0,1.0,0.0,,2.0,90.0,1.0,0.0,0.0,0.0,45.0,0.0,201.0,0.0,0.0,,13.0,0.0,7.0,0.0,0.0,0.0,21.0,0.0,1.0,0.0,,9.0,62.0,10.0,5.0,0.0,,1.0,0.0,3.0,821.0,466.0,,,0.0,2.0,135.0,1.0,0.0,2.0,5.0,9.0,0.0,,5.0,,,6.0,0.0,0.0,3.0,0.0,1527.0,6.0,0.0,17.0,0.0,1069.0,116.0,0.0,187.0,67.0,-5.0,0.0,25.0,23.0,5.0,10.0,10.0,0.0,14.0,,0.0,3.0,0.0,,1.0,12.0,1.0,0.0,11.0,0.0,1.0,16.0,1722.0,0.0,,0.0,0.0,2.0,0.0,0.0,2.0,,1.0,0.0,414.0,,8.0,0.0,,2.0,0.0,34.0,2.0,32.0,0.0,11.0,9.0,,0.0,0.0,0.0,0.0,1412.0,6.0,1.0,4.0,0.0,8.0,,3.0,19.0,0.0,21.0,183.0,54.0,27.0,6.0,1.0,53.0,185.0,0.0,,,,,,,0.0,0.0,29.0,1.0,1.0,,0.0,0.0,6.0,2.0,,0.0,43.0,1532.0,4.0,1.0,113.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,,0.0,6.0,63.0,0.0,4.0,69.0,3.0,66.0,841.0,2410.0,0.0,1.0,,,8.0,0.0,,2.0,0.0,0.0
2020-10-03,4766.0,4.0,111.0,3.0,7.0,0.0,4.0,,0.0,196.0,6.0,0.0,1556.0,1.0,6.0,1.0,0.0,3.0,20.0,0.0,7.0,7.0,0.0,0.0,0.0,,28.0,0.0,0.0,0.0,588.0,0.0,0.0,3.0,0.0,0.0,,0.0,52.0,0.0,0.0,0.0,0.0,52.0,0.0,159.0,0.0,0.0,,20.0,0.0,2.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,,11.0,102.0,14.0,4.0,0.0,,1.0,0.0,6.0,576.0,231.0,,,0.0,0.0,25.0,0.0,0.0,0.0,2.0,13.0,2.0,,7.0,,,18.0,0.0,0.0,0.0,0.0,1121.0,13.0,0.0,14.0,0.0,940.0,83.0,0.0,179.0,49.0,9.0,0.0,37.0,27.0,3.0,6.0,9.0,0.0,3.0,,3.0,5.0,1.0,,0.0,12.0,0.0,0.0,8.0,0.0,2.0,13.0,1535.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,388.0,,9.0,0.0,,2.0,0.0,30.0,0.0,18.0,0.0,8.0,21.0,,0.0,0.0,0.0,1.0,1206.0,4.0,0.0,1.0,0.0,6.0,,8.0,8.0,0.0,23.0,161.0,62.0,34.0,12.0,1.0,32.0,172.0,0.0,,,,,,,0.0,0.0,27.0,0.0,2.0,,0.0,0.0,0.0,1.0,,0.0,29.0,1316.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,5.0,59.0,0.0,0.0,94.0,2.0,49.0,686.0,2097.0,0.0,5.0,,,6.0,0.0,,0.0,0.0,0.0
2020-10-04,3993.0,0.0,170.0,4.0,4.0,0.0,2.0,,0.0,223.0,5.0,0.0,1668.0,0.0,4.0,1.0,0.0,2.0,23.0,0.0,0.0,20.0,1.0,0.0,0.0,,28.0,0.0,8.0,0.0,358.0,0.0,0.0,3.0,0.0,0.0,,0.0,18.0,3.0,0.0,0.0,1.0,60.0,0.0,156.0,0.0,0.0,,0.0,0.0,5.0,0.0,0.0,0.0,16.0,0.0,4.0,0.0,,6.0,50.0,11.0,6.0,0.0,,0.0,0.0,8.0,437.0,218.0,,,0.0,0.0,32.0,0.0,0.0,0.0,2.0,2.0,0.0,,4.0,,,8.0,0.0,0.0,2.0,0.0,753.0,23.0,0.0,10.0,0.0,903.0,96.0,0.0,211.0,52.0,0.0,0.0,36.0,18.0,1.0,1.0,13.0,31.0,3.0,,0.0,4.0,0.0,,0.0,8.0,0.0,0.0,14.0,0.0,1.0,16.0,1590.0,0.0,,0.0,0.0,2.0,0.0,0.0,1.0,,0.0,0.0,208.0,,13.0,0.0,,5.0,0.0,37.0,2.0,41.0,0.0,7.0,5.0,,0.0,0.0,0.0,0.0,651.0,3.0,0.0,0.0,42.0,0.0,,1.0,9.0,0.0,16.0,170.0,98.0,26.0,10.0,0.0,56.0,107.0,0.0,,,,,,,0.0,0.0,25.0,0.0,1.0,,0.0,0.0,1.0,0.0,,0.0,38.0,1067.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,2.0,45.0,57.0,0.0,2.0,44.0,0.0,33.0,369.0,1634.0,0.0,3.0,,,4.0,0.0,,2.0,0.0,0.0
2020-10-05,7066.0,4.0,128.0,4.0,8.0,0.0,4.0,,0.0,450.0,7.0,1.0,1620.0,1.0,5.0,2.0,0.0,1.0,27.0,0.0,11.0,14.0,1.0,0.0,0.0,,28.0,0.0,9.0,0.0,393.0,0.0,0.0,10.0,0.0,0.0,,0.0,25.0,3.0,0.0,0.0,0.0,58.0,0.0,132.0,0.0,0.0,,37.0,0.0,2.0,1.0,0.0,0.0,31.0,0.0,1.0,0.0,,10.0,34.0,9.0,2.0,0.0,,0.0,1.0,8.0,636.0,420.0,,,0.0,0.0,70.0,1.0,0.0,0.0,4.0,21.0,0.0,,8.0,,,9.0,1.0,1.0,3.0,0.0,1025.0,11.0,0.0,11.0,0.0,884.0,102.0,0.0,235.0,65.0,0.0,0.0,27.0,16.0,0.0,4.0,9.0,0.0,4.0,,3.0,4.0,0.0,,1.0,8.0,0.0,0.0,4.0,0.0,1.0,20.0,1534.0,2.0,,1.0,1.0,3.0,0.0,0.0,0.0,,0.0,0.0,2789.0,,9.0,0.0,,3.0,0.0,39.0,0.0,32.0,2.0,19.0,0.0,,0.0,0.0,0.0,0.0,3376.0,4.0,0.0,2.0,8.0,10.0,,9.0,7.0,0.0,18.0,183.0,64.0,29.0,13.0,0.0,45.0,115.0,0.0,,,,,,,0.0,0.0,23.0,0.0,2.0,,0.0,0.0,0.0,1.0,,0.0,40.0,1304.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,,0.0,,1.0,0.0,57.0,0.0,1.0,35.0,3.0,19.0,482.0,4487.0,0.0,5.0,,,5.0,0.0,,1.0,1.0,0.0
2020-10-06,5859.0,1.0,188.0,3.0,0.0,0.0,12.0,,0.0,359.0,6.0,0.0,1708.0,2.0,4.0,2.0,4.0,1.0,30.0,0.0,6.0,14.0,4.0,0.0,0.0,,27.0,1.0,15.0,2.0,810.0,0.0,0.0,8.0,0.0,0.0,,0.0,22.0,1.0,0.0,0.0,2.0,33.0,0.0,173.0,0.0,0.0,,17.0,0.0,4.0,0.0,0.0,0.0,36.0,0.0,4.0,0.0,,5.0,21.0,11.0,4.0,0.0,,0.0,0.0,8.0,1076.0,665.0,,,0.0,2.0,87.0,0.0,0.0,2.0,4.0,12.0,0.0,,3.0,,,8.0,1.0,0.0,2.0,0.0,1522.0,14.0,0.0,20.0,0.0,986.0,121.0,0.0,227.0,67.0,1.0,0.0,45.0,28.0,3.0,7.0,12.0,0.0,8.0,,2.0,4.0,0.0,,1.0,10.0,0.0,0.0,6.0,0.0,2.0,22.0,1669.0,1.0,,1.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,471.0,,14.0,0.0,,6.0,0.0,41.0,1.0,27.0,0.0,9.0,28.0,,0.0,0.0,0.0,0.0,1265.0,8.0,0.0,2.0,5.0,12.0,,10.0,10.0,0.0,19.0,168.0,25.0,58.0,14.0,0.0,73.0,184.0,0.0,,,,,,,0.0,0.0,25.0,0.0,1.0,,0.0,0.0,0.0,3.0,,0.0,87.0,1620.0,3.0,0.0,261.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,1.0,,1.0,0.0,55.0,0.0,2.0,94.0,6.0,76.0,701.0,2645.0,1.0,4.0,,,7.0,0.0,,1.0,1.0,1.0
2020-10-07,5896.0,2.0,269.0,4.0,3.0,0.0,0.0,,0.0,399.0,5.0,0.0,1721.0,0.0,8.0,2.0,2.0,0.0,35.0,0.0,6.0,16.0,0.0,0.0,0.0,,36.0,0.0,5.0,0.0,725.0,0.0,0.0,11.0,0.0,0.0,,0.0,19.0,2.0,0.0,0.0,1.0,20.0,0.0,163.0,0.0,0.0,,20.0,0.0,5.0,0.0,0.0,1.0,35.0,2.0,0.0,0.0,,10.0,41.0,9.0,4.0,0.0,,0.0,1.0,17.0,904.0,512.0,,,0.0,1.0,79.0,1.0,0.0,0.0,5.0,16.0,0.0,,4.0,,,25.0,0.0,0.0,3.0,0.0,1529.0,19.0,0.0,24.0,0.0,971.0,98.0,0.0,239.0,73.0,5.0,0.0,26.0,31.0,3.0,5.0,9.0,0.0,5.0,,3.0,7.0,3.0,,0.0,9.0,1.0,0.0,6.0,0.0,1.0,28.0,1715.0,0.0,,1.0,0.0,3.0,0.0,0.0,1.0,,0.0,0.0,378.0,,17.0,0.0,,2.0,0.0,29.0,1.0,39.0,1.0,15.0,36.0,,0.0,2.0,0.0,0.0,1410.0,4.0,0.0,1.0,10.0,9.0,,6.0,8.0,0.0,23.0,175.0,60.0,75.0,8.0,2.0,82.0,196.0,0.0,,,,,,,0.0,0.0,24.0,1.0,1.0,,0.0,0.0,0.0,0.0,,0.0,145.0,1591.0,2.0,0.0,76.0,0.0,0.0,0.0,-3.0,1.0,3.0,0.0,0.0,0.0,0.0,,0.0,,1.0,43.0,56.0,0.0,1.0,83.0,1.0,70.0,919.0,2624.0,0.0,2.0,,,6.0,0.0,,0.0,0.0,0.0
2020-10-08,6364.0,1.0,298.0,4.0,12.0,1.0,-3.0,,0.0,484.0,9.0,0.0,1794.0,0.0,8.0,1.0,0.0,2.0,20.0,0.0,6.0,18.0,0.0,0.0,0.0,,36.0,0.0,5.0,0.0,735.0,0.0,0.0,7.0,1.0,0.0,,3.0,18.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,,16.0,0.0,1.0,0.0,0.0,1.0,40.0,0.0,2.0,0.0,,4.0,398.0,7.0,4.0,0.0,,0.0,0.0,7.0,892.0,487.0,,,0.0,2.0,73.0,0.0,0.0,0.0,3.0,12.0,3.0,,6.0,,,12.0,0.0,0.0,3.0,0.0,1689.0,11.0,0.0,21.0,0.0,964.0,108.0,0.0,230.0,79.0,1.0,0.0,47.0,22.0,2.0,3.0,13.0,0.0,3.0,,0.0,3.0,4.0,,0.0,6.0,1.0,0.0,8.0,0.0,1.0,15.0,1793.0,1.0,,0.0,0.0,5.0,0.0,0.0,0.0,,0.0,0.0,370.0,,18.0,0.0,,1.0,0.0,47.0,0.0,25.0,1.0,12.0,13.0,,0.0,0.0,0.0,0.0,1436.0,3.0,0.0,0.0,9.0,8.0,,4.0,15.0,0.0,23.0,181.0,144.0,75.0,10.0,0.0,44.0,184.0,0.0,,,,,,,0.0,0.0,25.0,0.0,2.0,,0.0,0.0,2.0,1.0,,0.0,160.0,1944.0,1.0,3.0,126.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,,0.0,,2.0,45.0,58.0,0.0,0.0,100.0,2.0,77.0,982.0,2867.0,0.0,5.0,,,7.0,0.0,,0.0,0.0,0.0
2020-10-09,6184.0,2.0,236.0,2.0,6.0,1.0,4.0,,0.0,515.0,6.0,1.0,1648.0,0.0,4.0,2.0,0.0,7.0,17.0,0.0,5.0,25.0,1.0,0.0,0.0,,34.0,0.0,13.0,0.0,654.0,0.0,0.0,7.0,0.0,0.0,,0.0,14.0,2.0,0.0,0.0,1.0,53.0,0.0,315.0,0.0,1.0,,15.0,0.0,3.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,,2.0,34.0,12.0,4.0,0.0,,1.0,0.0,9.0,1049.0,618.0,,,0.0,0.0,110.0,0.0,0.0,0.0,6.0,5.0,0.0,,1.0,,,9.0,0.0,0.0,2.0,1.0,1784.0,15.0,0.0,15.0,0.0,926.0,97.0,0.0,210.0,52.0,4.0,0.0,40.0,28.0,4.0,6.0,22.0,0.0,4.0,,3.0,7.0,4.0,,0.0,11.0,1.0,0.0,5.0,0.0,1.0,21.0,1617.0,1.0,,2.0,0.0,4.0,0.0,0.0,0.0,,1.0,0.0,401.0,,18.0,0.0,,3.0,0.0,44.0,1.0,31.0,0.0,10.0,13.0,,0.0,0.0,0.0,0.0,1454.0,6.0,0.0,0.0,0.0,6.0,,8.0,11.0,0.0,33.0,151.0,83.0,52.0,12.0,1.0,52.0,198.0,1.0,,,,,,,0.0,0.0,24.0,0.0,1.0,,0.0,0.0,0.0,5.0,,0.0,139.0,1797.0,2.0,1.0,241.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,,0.0,,3.0,0.0,55.0,0.0,1.0,92.0,4.0,87.0,973.0,2762.0,0.0,2.0,,,6.0,0.0,,0.0,1.0,0.0
2020-10-10,4896.0,1.0,271.0,3.0,6.0,0.0,6.0,,0.0,356.0,6.0,0.0,1615.0,1.0,10.0,3.0,4.0,2.0,23.0,0.0,0.0,24.0,0.0,0.0,0.0,,30.0,0.0,1.0,0.0,534.0,0.0,0.0,4.0,1.0,0.0,,0.0,26.0,1.0,0.0,0.0,2.0,52.0,0.0,165.0,0.0,0.0,,21.0,0.0,4.0,0.0,0.0,1.0,43.0,0.0,2.0,0.0,,2.0,13.0,11.0,6.0,0.0,,0.0,0.0,6.0,769.0,348.0,,,0.0,0.0,35.0,0.0,0.0,0.0,6.0,21.0,0.0,,5.0,,,9.0,1.0,0.0,2.0,0.0,1184.0,12.0,0.0,20.0,0.0,918.0,88.0,0.0,195.0,55.0,3.0,0.0,35.0,29.0,6.0,3.0,15.0,0.0,5.0,,4.0,6.0,5.0,,0.0,5.0,0.0,0.0,2.0,0.0,0.0,25.0,1671.0,1.0,,0.0,0.0,3.0,0.0,1.0,0.0,,0.0,0.0,145.0,,16.0,0.0,,4.0,0.0,42.0,1.0,32.0,1.0,14.0,23.0,,0.0,0.0,0.0,2.0,900.0,4.0,0.0,1.0,0.0,12.0,,11.0,8.0,0.0,20.0,159.0,86.0,53.0,5.0,0.0,59.0,194.0,0.0,,,,,,,0.0,0.0,22.0,1.0,1.0,,0.0,0.0,4.0,2.0,,0.0,126.0,1340.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,,0.0,,1.0,47.0,56.0,0.0,7.0,111.0,1.0,81.0,660.0,2016.0,1.0,4.0,,,7.0,0.0,,2.0,1.0,1.0
2020-10-11,4121.0,4.0,208.0,4.0,6.0,0.0,0.0,,0.0,287.0,4.0,1.0,1641.0,0.0,-1.0,1.0,1.0,2.0,24.0,0.0,11.0,16.0,2.0,0.0,0.0,,16.0,0.0,1.0,0.0,278.0,0.0,0.0,1.0,0.0,0.0,,0.0,14.0,1.0,0.0,0.0,0.0,46.0,0.0,174.0,0.0,0.0,,0.0,0.0,7.0,0.0,0.0,0.0,39.0,0.0,2.0,0.0,,6.0,3.0,12.0,3.0,0.0,,0.0,0.0,10.0,626.0,297.0,,,0.0,1.0,46.0,0.0,0.0,0.0,7.0,6.0,0.0,,13.0,,,19.0,0.0,0.0,1.0,0.0,951.0,8.0,0.0,21.0,0.0,816.0,79.0,0.0,251.0,62.0,2.0,0.0,46.0,26.0,1.0,2.0,10.0,30.0,6.0,,2.0,3.0,3.0,,0.0,4.0,0.0,0.0,8.0,0.0,2.0,20.0,1539.0,1.0,,0.0,0.0,3.0,1.0,0.0,0.0,,0.0,0.0,139.0,,3.0,0.0,,4.0,0.0,33.0,1.0,48.0,0.0,22.0,17.0,,0.0,0.0,0.0,0.0,670.0,7.0,0.0,0.0,29.0,10.0,,3.0,9.0,0.0,12.0,153.0,83.0,32.0,13.0,1.0,53.0,140.0,1.0,,,,,,,0.0,0.0,25.0,0.0,1.0,,0.0,0.0,0.0,0.0,,0.0,107.0,976.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,,0.0,,0.0,22.0,59.0,0.0,0.0,88.0,2.0,65.0,467.0,1611.0,0.0,3.0,,,6.0,0.0,,0.0,0.0,0.0
2020-10-12,4068.0,2.0,193.0,4.0,8.0,2.0,1.0,,0.0,318.0,6.0,0.0,1407.0,1.0,4.0,0.0,1.0,5.0,31.0,0.0,5.0,20.0,0.0,0.0,0.0,,18.0,0.0,8.0,2.0,194.0,0.0,0.0,23.0,2.0,0.0,,0.0,15.0,0.0,0.0,0.0,0.0,58.0,0.0,151.0,0.0,0.0,,32.0,0.0,3.0,0.0,0.0,0.0,64.0,0.0,2.0,0.0,,6.0,27.0,10.0,4.0,0.0,,0.0,0.0,14.0,884.0,606.0,,,0.0,2.0,96.0,1.0,0.0,1.0,8.0,14.0,2.0,,7.0,,,3.0,1.0,1.0,1.0,0.0,1144.0,9.0,0.0,14.0,0.0,706.0,91.0,0.0,272.0,60.0,1.0,0.0,30.0,39.0,7.0,4.0,16.0,0.0,11.0,,1.0,6.0,5.0,,0.0,7.0,0.0,0.0,13.0,0.0,0.0,29.0,1309.0,1.0,,0.0,0.0,3.0,0.0,0.0,2.0,,0.0,0.0,164.0,,17.0,0.0,,9.0,0.0,31.0,1.0,18.0,1.0,9.0,12.0,,0.0,0.0,0.0,0.0,652.0,5.0,1.0,2.0,8.0,8.0,,6.0,11.0,0.0,19.0,136.0,11.0,35.0,14.0,0.0,56.0,123.0,1.0,,,,,,,0.0,0.0,25.0,1.0,2.0,,0.0,1.0,0.0,2.0,,0.0,83.0,930.0,1.0,0.0,195.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,,0.0,,2.0,0.0,58.0,0.0,1.0,45.0,1.0,50.0,398.0,1586.0,1.0,4.0,,,7.0,0.0,,1.0,8.0,0.0
2020-10-13,5418.0,1.0,271.0,5.0,9.0,0.0,3.0,,0.0,386.0,6.0,0.0,1470.0,5.0,6.0,3.0,0.0,5.0,22.0,0.0,5.0,33.0,2.0,0.0,0.0,,25.0,0.0,11.0,0.0,378.0,0.0,0.0,8.0,0.0,0.0,,0.0,28.0,2.0,0.0,0.0,0.0,20.0,0.0,156.0,0.0,0.0,,16.0,0.0,3.0,0.0,0.0,0.0,55.0,0.0,3.0,0.0,,4.0,17.0,9.0,5.0,0.0,,0.0,1.0,4.0,1173.0,624.0,,,0.0,0.0,128.0,0.0,0.0,0.0,9.0,42.0,2.0,,6.0,,,23.0,0.0,0.0,2.0,0.0,1618.0,7.0,0.0,28.0,0.0,730.0,92.0,0.0,254.0,58.0,3.0,0.0,38.0,41.0,0.0,4.0,18.0,0.0,10.0,,1.0,8.0,2.0,,1.0,13.0,0.0,0.0,12.0,0.0,1.0,12.0,1443.0,0.0,,0.0,1.0,4.0,0.0,0.0,1.0,,0.0,0.0,475.0,,17.0,0.0,,2.0,0.0,49.0,1.0,29.0,0.0,18.0,35.0,,0.0,1.0,0.0,1.0,1348.0,3.0,1.0,5.0,7.0,13.0,,4.0,9.0,0.0,12.0,149.0,40.0,62.0,16.0,0.0,68.0,240.0,0.0,,,,,,,0.0,0.0,19.0,0.0,2.0,,0.0,0.0,0.0,4.0,,0.0,165.0,1151.0,4.0,0.0,80.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,,1.0,,1.0,0.0,62.0,0.0,1.0,111.0,2.0,143.0,777.0,2345.0,0.0,2.0,,,6.0,0.0,,0.0,0.0,0.0
2020-10-14,6180.0,1.0,263.0,5.0,9.0,2.0,5.0,,0.0,349.0,7.0,-1.0,1520.0,0.0,11.0,4.0,1.0,2.0,16.0,0.0,5.0,34.0,1.0,0.0,0.0,,26.0,0.0,11.0,0.0,732.0,0.0,0.0,6.0,0.0,0.0,,0.0,23.0,2.0,0.0,0.0,0.0,19.0,0.0,165.0,0.0,2.0,,10.0,0.0,4.0,0.0,0.0,0.0,66.0,5.0,1.0,0.0,,3.0,29.0,6.0,5.0,0.0,,0.0,0.0,7.0,1342.0,796.0,,,0.0,0.0,104.0,2.0,0.0,0.0,7.0,34.0,0.0,,7.0,,,20.0,0.0,0.0,0.0,0.0,1994.0,5.0,0.0,27.0,0.0,680.0,129.0,0.0,279.0,51.0,5.0,0.0,35.0,43.0,5.0,9.0,32.0,0.0,10.0,,1.0,4.0,2.0,,0.0,20.0,0.0,0.0,13.0,0.0,4.0,19.0,1511.0,0.0,,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,0.0,478.0,,19.0,0.0,,4.0,0.0,41.0,0.0,39.0,1.0,12.0,32.0,,0.0,0.0,0.0,0.0,1557.0,9.0,0.0,2.0,8.0,13.0,,2.0,8.0,0.0,23.0,148.0,77.0,116.0,7.0,0.0,66.0,235.0,1.0,,,,,,,0.0,0.0,21.0,1.0,1.0,,1.0,0.0,5.0,2.0,,0.0,123.0,1496.0,1.0,0.0,209.0,0.0,0.0,1.0,13.0,6.0,3.0,0.0,0.0,0.0,0.0,,1.0,,0.0,34.0,57.0,0.0,0.0,111.0,2.0,137.0,999.0,2656.0,0.0,3.0,,,4.0,0.0,,0.0,0.0,1.0
2020-10-15,6189.0,0.0,254.0,5.0,0.0,0.0,1.0,,0.0,421.0,7.0,0.0,1659.0,0.0,5.0,3.0,3.0,2.0,15.0,0.0,5.0,49.0,1.0,0.0,0.0,,30.0,0.0,14.0,0.0,814.0,0.0,0.0,15.0,2.0,0.0,,0.0,17.0,0.0,0.0,0.0,0.0,19.0,0.0,151.0,0.0,0.0,,25.0,0.0,10.0,0.0,0.0,0.0,58.0,0.0,2.0,0.0,,3.0,42.0,11.0,4.0,0.0,,0.0,1.0,13.0,1287.0,731.0,,,0.0,2.0,85.0,0.0,0.0,0.0,4.0,23.0,0.0,,13.0,,,23.0,0.0,0.0,1.0,1.0,1751.0,19.0,0.0,29.0,0.0,895.0,112.0,0.0,256.0,65.0,3.0,0.0,31.0,83.0,9.0,3.0,25.0,0.0,8.0,,0.0,8.0,5.0,,0.0,2.0,0.0,0.0,12.0,0.0,0.0,20.0,1603.0,0.0,,0.0,0.0,2.0,0.0,0.0,1.0,,0.0,0.0,387.0,,16.0,0.0,,4.0,0.0,46.0,0.0,33.0,0.0,19.0,29.0,,0.0,0.0,0.0,0.0,1347.0,6.0,1.0,0.0,10.0,7.0,,8.0,10.0,0.0,19.0,138.0,48.0,91.0,11.0,2.0,73.0,281.0,0.0,,,,,,,0.0,0.0,19.0,0.0,2.0,,0.0,0.0,5.0,1.0,,0.0,158.0,1642.0,2.0,0.0,140.0,0.0,0.0,1.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,66.0,0.0,1.0,78.0,2.0,138.0,845.0,2815.0,0.0,4.0,,,6.0,0.0,,0.0,1.0,0.0
2020-10-16,6211.0,4.0,207.0,4.0,14.0,0.0,6.0,,0.0,381.0,10.0,0.0,1591.0,0.0,5.0,2.0,2.0,3.0,15.0,0.0,5.0,32.0,2.0,0.0,0.0,,32.0,0.0,8.0,0.0,643.0,0.0,0.0,14.0,0.0,0.0,,0.0,30.0,3.0,0.0,0.0,1.0,95.0,0.0,159.0,0.0,0.0,,9.0,1.0,1.0,1.0,0.0,0.0,53.0,20.0,0.0,0.0,,3.0,51.0,11.0,4.0,0.0,,0.0,0.0,12.0,1436.0,898.0,,,0.0,0.0,178.0,1.0,0.0,0.0,11.0,34.0,0.0,,8.0,,,25.0,0.0,0.0,0.0,0.0,2109.0,4.0,0.0,33.0,1.0,837.0,79.0,0.0,265.0,56.0,3.0,0.0,34.0,55.0,2.0,15.0,28.0,0.0,8.0,,2.0,6.0,4.0,,1.0,8.0,0.0,0.0,18.0,0.0,3.0,41.0,1553.0,0.0,,0.0,0.0,6.0,0.0,0.0,0.0,,0.0,0.0,419.0,,19.0,0.0,,7.0,0.0,46.0,0.0,34.0,1.0,21.0,16.0,,0.0,0.0,0.0,3.0,1463.0,6.0,0.0,1.0,0.0,17.0,,1.0,17.0,0.0,15.0,132.0,34.0,132.0,21.0,0.0,75.0,230.0,1.0,,,,,,,0.0,0.0,17.0,1.0,2.0,,0.0,0.0,0.0,4.0,,0.0,61.0,1513.0,2.0,0.0,222.0,0.0,0.0,0.0,8.0,10.0,3.0,0.0,1.0,0.0,0.0,,0.0,,2.0,0.0,73.0,0.0,0.0,108.0,3.0,136.0,943.0,2508.0,0.0,2.0,,,5.0,0.0,,0.0,0.0,0.0
