date,indicator,value,entity
2021-01-14,Weekly new ICU admissions,160.0,Israel
2021-01-14,Weekly new hospital admissions,1940.0,Israel
2021-01-15,Daily ICU occupancy,324,Israel
2021-01-15,Daily hospital occupancy,2294,Israel
2021-01-15,Weekly new ICU admissions,173.0,Israel
2021-01-15,Weekly new hospital admissions,1962.0,Israel
2021-01-16,Daily ICU occupancy,316,Israel
2021-01-16,Daily hospital occupancy,2279,Israel
2021-01-16,Weekly new ICU admissions,174.0,Israel
2021-01-16,Weekly new hospital admissions,1963.0,Israel
2021-01-17,Daily ICU occupancy,341,Israel
2021-01-17,Daily hospital occupancy,2482,Israel
2021-01-17,Weekly new ICU admissions,176.0,Israel
2021-01-17,Weekly new hospital admissions,1985.0,Israel
2021-01-18,Daily ICU occupancy,345,Israel
2021-01-18,Daily hospital occupancy,2417,Israel
2021-01-18,Weekly new ICU admissions,181.0,Israel
2021-01-18,Weekly new hospital admissions,1973.0,Israel
2021-01-19,Daily ICU occupancy,364,Israel
2021-01-19,Daily hospital occupancy,2375,Israel
2021-01-19,Weekly new ICU admissions,197.0,Israel
2021-01-19,Weekly new hospital admissions,1980.0,Israel
2021-01-20,Daily ICU occupancy,374,Israel
2021-01-20,Daily hospital occupancy,2324,Israel
2021-01-20,Weekly new ICU admissions,191.0,Israel
2021-01-20,Weekly new hospital admissions,1952.0,Israel
2021-01-21,Daily ICU occupancy,387,Israel
2021-01-21,Daily hospital occupancy,2274,Israel
2021-01-21,Weekly new ICU admissions,193.0,Israel
2021-01-21,Weekly new hospital admissions,1944.0,Israel
2021-01-22,Daily ICU occupancy,395,Israel
2021-01-22,Daily hospital occupancy,2234,Israel
2021-01-22,Weekly new ICU admissions,190.0,Israel
2021-01-22,Weekly new hospital admissions,1912.0,Israel
2021-01-23,Daily ICU occupancy,406,Israel
2021-01-23,Daily hospital occupancy,2196,Israel
2021-01-23,Weekly new ICU admissions,190.0,Israel
2021-01-23,Weekly new hospital admissions,1905.0,Israel
2021-01-24,Daily ICU occupancy,396,Israel
2021-01-24,Daily hospital occupancy,2317,Israel
2021-01-24,Weekly new ICU admissions,201.0,Israel
2021-01-24,Weekly new hospital admissions,1849.0,Israel
2021-01-25,Daily ICU occupancy,392,Israel
2021-01-25,Daily hospital occupancy,2278,Israel
2021-01-25,Weekly new ICU admissions,193.0,Israel
2021-01-25,Weekly new hospital admissions,1822.0,Israel
2021-01-26,Daily ICU occupancy,401,Israel
2021-01-26,Daily hospital occupancy,2204,Israel
2021-01-26,Weekly new ICU admissions,187.0,Israel
2021-01-26,Weekly new hospital admissions,1800.0,Israel
2021-01-27,Daily ICU occupancy,396,Israel
2021-01-27,Daily hospital occupancy,2152,Israel
2021-01-27,Weekly new ICU admissions,184.0,Israel
2021-01-27,Weekly new hospital admissions,1775.0,Israel
2021-01-28,Daily ICU occupancy,401,Israel
2021-01-28,Daily hospital occupancy,2128,Israel
2021-01-28,Weekly new ICU admissions,185.0,Israel
2021-01-28,Weekly new hospital admissions,1741.0,Israel
2021-01-29,Daily ICU occupancy,420,Israel
2021-01-29,Daily hospital occupancy,2095,Israel
2021-01-29,Weekly new ICU admissions,184.0,Israel
2021-01-29,Weekly new hospital admissions,1693.0,Israel
2021-01-30,Daily ICU occupancy,388,Israel
2021-01-30,Daily hospital occupancy,2040,Israel
2021-01-30,Weekly new ICU admissions,174.0,Israel
2021-01-30,Weekly new hospital admissions,1638.0,Israel
2021-01-31,Daily ICU occupancy,394,Israel
2021-01-31,Daily hospital occupancy,2175,Israel
2021-01-31,Weekly new ICU admissions,156.0,Israel
2021-01-31,Weekly new hospital admissions,1614.0,Israel
2021-02-01,Daily ICU occupancy,398,Israel
2021-02-01,Daily hospital occupancy,2198,Israel
2021-02-01,Weekly new ICU admissions,160.0,Israel
2021-02-01,Weekly new hospital admissions,1628.0,Israel
2021-02-02,Daily ICU occupancy,412,Israel
2021-02-02,Daily hospital occupancy,2174,Israel
2021-02-02,Weekly new ICU admissions,162.0,Israel
2021-02-02,Weekly new hospital admissions,1615.0,Israel
2021-02-03,Daily ICU occupancy,402,Israel
2021-02-03,Daily hospital occupancy,2129,Israel
2021-02-03,Weekly new ICU admissions,160.0,Israel
2021-02-03,Weekly new hospital admissions,1631.0,Israel
2021-02-04,Daily ICU occupancy,393,Israel
2021-02-04,Daily hospital occupancy,2073,Israel
2021-02-04,Weekly new ICU admissions,162.0,Israel
2021-02-04,Weekly new hospital admissions,1623.0,Israel
2021-02-05,Daily ICU occupancy,393,Israel
2021-02-05,Daily hospital occupancy,1987,Israel
2021-02-05,Weekly new ICU admissions,159.0,Israel
2021-02-05,Weekly new hospital admissions,1626.0,Israel
2021-02-06,Daily ICU occupancy,408,Israel
2021-02-06,Daily hospital occupancy,1956,Israel
2021-02-06,Weekly new ICU admissions,167.0,Israel
2021-02-06,Weekly new hospital admissions,1659.0,Israel
2021-02-07,Daily ICU occupancy,410,Israel
2021-02-07,Daily hospital occupancy,2066,Israel
2021-02-07,Weekly new ICU admissions,166.0,Israel
2021-02-07,Weekly new hospital admissions,1644.0,Israel
2021-02-08,Daily ICU occupancy,404,Israel
2021-02-08,Daily hospital occupancy,2080,Israel
2021-02-08,Weekly new ICU admissions,157.0,Israel
2021-02-08,Weekly new hospital admissions,1618.0,Israel
2021-02-09,Daily ICU occupancy,388,Israel
2021-02-09,Daily hospital occupancy,1975,Israel
2021-02-09,Weekly new ICU admissions,150.0,Israel
2021-02-09,Weekly new hospital admissions,1557.0,Israel
2021-02-10,Daily ICU occupancy,389,Israel
2021-02-10,Daily hospital occupancy,1936,Israel
2021-02-10,Weekly new ICU admissions,143.0,Israel
2021-02-10,Weekly new hospital admissions,1537.0,Israel
2021-02-11,Daily ICU occupancy,374,Israel
2021-02-11,Daily hospital occupancy,1874,Israel
2021-02-11,Weekly new ICU admissions,135.0,Israel
2021-02-11,Weekly new hospital admissions,1509.0,Israel
2021-02-12,Daily ICU occupancy,364,Israel
2021-02-12,Daily hospital occupancy,1780,Israel
2021-02-12,Weekly new ICU admissions,129.0,Israel
2021-02-12,Weekly new hospital admissions,1474.0,Israel
2021-02-13,Daily ICU occupancy,375,Israel
2021-02-13,Daily hospital occupancy,1760,Israel
2021-02-13,Weekly new ICU admissions,126.0,Israel
2021-02-13,Weekly new hospital admissions,1434.0,Israel
2021-02-14,Daily ICU occupancy,362,Israel
2021-02-14,Daily hospital occupancy,1842,Israel
2021-02-14,Weekly new ICU admissions,127.0,Israel
2021-02-14,Weekly new hospital admissions,1394.0,Israel
2021-02-15,Daily ICU occupancy,373,Israel
2021-02-15,Daily hospital occupancy,1848,Israel
2021-02-15,Weekly new ICU admissions,130.0,Israel
2021-02-15,Weekly new hospital admissions,1359.0,Israel
2021-02-16,Daily ICU occupancy,349,Israel
2021-02-16,Daily hospital occupancy,1788,Israel
2021-02-16,Weekly new ICU admissions,115.0,Israel
2021-02-16,Weekly new hospital admissions,1360.0,Israel
2021-02-17,Daily ICU occupancy,357,Israel
2021-02-17,Daily hospital occupancy,1727,Israel
2021-02-17,Weekly new ICU admissions,123.0,Israel
2021-02-17,Weekly new hospital admissions,1308.0,Israel
2021-02-18,Daily ICU occupancy,334,Israel
2021-02-18,Daily hospital occupancy,1696,Israel
2021-02-18,Weekly new ICU admissions,117.0,Israel
2021-02-18,Weekly new hospital admissions,1258.0,Israel
2021-02-19,Daily ICU occupancy,344,Israel
2021-02-19,Daily hospital occupancy,1594,Israel
2021-02-19,Weekly new ICU admissions,116.0,Israel
2021-02-19,Weekly new hospital admissions,1227.0,Israel
2021-02-20,Daily ICU occupancy,325,Israel
2021-02-20,Daily hospital occupancy,1544,Israel
2021-02-20,Weekly new ICU admissions,101.0,Israel
2021-02-20,Weekly new hospital admissions,1200.0,Israel
2021-02-21,Daily ICU occupancy,320,Israel
2021-02-21,Daily hospital occupancy,1633,Israel
2021-02-21,Weekly new ICU admissions,96.0,Israel
2021-02-21,Weekly new hospital admissions,1166.0,Israel
2021-02-22,Daily ICU occupancy,320,Israel
2021-02-22,Daily hospital occupancy,1576,Israel
2021-02-22,Weekly new ICU admissions,92.0,Israel
2021-02-22,Weekly new hospital admissions,1136.0,Israel
2021-02-23,Daily ICU occupancy,305,Israel
2021-02-23,Daily hospital occupancy,1546,Israel
2021-02-23,Weekly new ICU admissions,96.0,Israel
2021-02-23,Weekly new hospital admissions,1133.0,Israel
2021-02-24,Daily ICU occupancy,296,Israel
2021-02-24,Daily hospital occupancy,1502,Israel
2021-02-24,Weekly new ICU admissions,87.0,Israel
2021-02-24,Weekly new hospital admissions,1123.0,Israel
2021-02-25,Daily ICU occupancy,293,Israel
2021-02-25,Daily hospital occupancy,1457,Israel
2021-02-25,Weekly new ICU admissions,85.0,Israel
2021-02-25,Weekly new hospital admissions,1138.0,Israel
2021-02-26,Daily ICU occupancy,294,Israel
2021-02-26,Daily hospital occupancy,1400,Israel
2021-02-26,Weekly new ICU admissions,78.0,Israel
2021-02-26,Weekly new hospital admissions,1150.0,Israel
2021-02-27,Daily ICU occupancy,293,Israel
2021-02-27,Daily hospital occupancy,1419,Israel
2021-02-27,Weekly new ICU admissions,87.0,Israel
2021-02-27,Weekly new hospital admissions,1170.0,Israel
2021-02-28,Daily ICU occupancy,283,Israel
2021-02-28,Daily hospital occupancy,1498,Israel
2021-02-28,Weekly new ICU admissions,95.0,Israel
2021-02-28,Weekly new hospital admissions,1168.0,Israel
2021-03-01,Daily ICU occupancy,267,Israel
2021-03-01,Daily hospital occupancy,1496,Israel
2021-03-01,Weekly new ICU admissions,96.0,Israel
2021-03-01,Weekly new hospital admissions,1168.0,Israel
2021-03-02,Daily ICU occupancy,259,Israel
2021-03-02,Daily hospital occupancy,1456,Israel
2021-03-02,Weekly new ICU admissions,91.0,Israel
2021-03-02,Weekly new hospital admissions,1146.0,Israel
2021-03-03,Daily ICU occupancy,253,Israel
2021-03-03,Daily hospital occupancy,1405,Israel
2021-03-03,Weekly new ICU admissions,85.0,Israel
2021-03-03,Weekly new hospital admissions,1110.0,Israel
2021-03-04,Daily ICU occupancy,258,Israel
2021-03-04,Daily hospital occupancy,1400,Israel
2021-03-04,Weekly new ICU admissions,80.0,Israel
2021-03-04,Weekly new hospital admissions,1119.0,Israel
2021-03-05,Daily ICU occupancy,258,Israel
2021-03-05,Daily hospital occupancy,1324,Israel
2021-03-05,Weekly new ICU admissions,89.0,Israel
2021-03-05,Weekly new hospital admissions,1099.0,Israel
2021-03-06,Daily ICU occupancy,262,Israel
2021-03-06,Daily hospital occupancy,1276,Israel
2021-03-06,Weekly new ICU admissions,88.0,Israel
2021-03-06,Weekly new hospital admissions,1075.0,Israel
2021-03-07,Daily ICU occupancy,264,Israel
2021-03-07,Daily hospital occupancy,1351,Israel
2021-03-07,Weekly new ICU admissions,81.0,Israel
2021-03-07,Weekly new hospital admissions,1064.0,Israel
2021-03-08,Daily ICU occupancy,263,Israel
2021-03-08,Daily hospital occupancy,1366,Israel
2021-03-08,Weekly new ICU admissions,76.0,Israel
2021-03-08,Weekly new hospital admissions,1039.0,Israel
2021-03-09,Daily ICU occupancy,253,Israel
2021-03-09,Daily hospital occupancy,1291,Israel
2021-03-09,Weekly new ICU admissions,76.0,Israel
2021-03-09,Weekly new hospital admissions,1004.0,Israel
2021-03-10,Daily ICU occupancy,245,Israel
2021-03-10,Daily hospital occupancy,1274,Israel
2021-03-10,Weekly new ICU admissions,74.0,Israel
2021-03-10,Weekly new hospital admissions,1000.0,Israel
2021-03-11,Daily ICU occupancy,253,Israel
2021-03-11,Daily hospital occupancy,1222,Israel
2021-03-11,Weekly new ICU admissions,76.0,Israel
2021-03-11,Weekly new hospital admissions,943.0,Israel
2021-03-12,Daily ICU occupancy,254,Israel
2021-03-12,Daily hospital occupancy,1171,Israel
2021-03-12,Weekly new ICU admissions,75.0,Israel
2021-03-12,Weekly new hospital admissions,910.0,Israel
2021-03-13,Daily ICU occupancy,258,Israel
2021-03-13,Daily hospital occupancy,1157,Israel
2021-03-13,Weekly new ICU admissions,73.0,Israel
2021-03-13,Weekly new hospital admissions,897.0,Israel
2021-03-14,Daily ICU occupancy,269,Israel
2021-03-14,Daily hospital occupancy,1208,Israel
2021-03-14,Weekly new ICU admissions,77.0,Israel
2021-03-14,Weekly new hospital admissions,859.0,Israel
2021-03-15,Daily ICU occupancy,255,Israel
2021-03-15,Daily hospital occupancy,1169,Israel
2021-03-15,Weekly new ICU admissions,73.0,Israel
2021-03-15,Weekly new hospital admissions,813.0,Israel
2021-03-16,Daily ICU occupancy,269,Israel
2021-03-16,Daily hospital occupancy,1098,Israel
2021-03-16,Weekly new ICU admissions,72.0,Israel
2021-03-16,Weekly new hospital admissions,773.0,Israel
2021-03-17,Daily ICU occupancy,254,Israel
2021-03-17,Daily hospital occupancy,1056,Israel
2021-03-17,Weekly new ICU admissions,73.0,Israel
2021-03-17,Weekly new hospital admissions,738.0,Israel
2021-03-18,Daily ICU occupancy,245,Israel
2021-03-18,Daily hospital occupancy,1023,Israel
2021-03-18,Weekly new ICU admissions,65.0,Israel
2021-03-18,Weekly new hospital admissions,718.0,Israel
2021-03-19,Daily ICU occupancy,238,Israel
2021-03-19,Daily hospital occupancy,980,Israel
2021-03-19,Weekly new ICU admissions,60.0,Israel
2021-03-19,Weekly new hospital admissions,687.0,Israel
2021-03-20,Daily ICU occupancy,244,Israel
2021-03-20,Daily hospital occupancy,955,Israel
2021-03-20,Weekly new ICU admissions,59.0,Israel
2021-03-20,Weekly new hospital admissions,652.0,Israel
2021-03-21,Daily ICU occupancy,247,Israel
2021-03-21,Daily hospital occupancy,985,Israel
2021-03-21,Weekly new ICU admissions,52.0,Israel
2021-03-21,Weekly new hospital admissions,612.0,Israel
2021-03-22,Daily ICU occupancy,242,Israel
2021-03-22,Daily hospital occupancy,938,Israel
2021-03-22,Weekly new ICU admissions,50.0,Israel
2021-03-22,Weekly new hospital admissions,572.0,Israel
2021-03-23,Daily ICU occupancy,245,Israel
2021-03-23,Daily hospital occupancy,868,Israel
2021-03-23,Weekly new ICU admissions,52.0,Israel
2021-03-23,Weekly new hospital admissions,540.0,Israel
2021-03-24,Daily ICU occupancy,233,Israel
2021-03-24,Daily hospital occupancy,858,Israel
2021-03-24,Weekly new ICU admissions,57.0,Israel
2021-03-24,Weekly new hospital admissions,519.0,Israel
2021-03-25,Daily ICU occupancy,243,Israel
2021-03-25,Daily hospital occupancy,832,Israel
2021-03-25,Weekly new ICU admissions,64.0,Israel
2021-03-25,Weekly new hospital admissions,496.0,Israel
2021-03-26,Daily ICU occupancy,232,Israel
2021-03-26,Daily hospital occupancy,763,Israel
2021-03-26,Weekly new ICU admissions,55.0,Israel
2021-03-26,Weekly new hospital admissions,459.0,Israel
2021-03-27,Daily ICU occupancy,227,Israel
2021-03-27,Daily hospital occupancy,701,Israel
2021-03-27,Weekly new ICU admissions,52.0,Israel
2021-03-27,Weekly new hospital admissions,411.0,Israel
2021-03-28,Daily ICU occupancy,230,Israel
2021-03-28,Daily hospital occupancy,697,Israel
2021-03-28,Weekly new ICU admissions,49.0,Israel
2021-03-28,Weekly new hospital admissions,367.0,Israel
2021-03-29,Daily ICU occupancy,227,Israel
2021-03-29,Daily hospital occupancy,733,Israel
2021-03-29,Weekly new ICU admissions,50.0,Israel
2021-03-29,Weekly new hospital admissions,366.0,Israel
2021-03-30,Daily ICU occupancy,214,Israel
2021-03-30,Daily hospital occupancy,706,Israel
2021-03-30,Weekly new ICU admissions,47.0,Israel
2021-03-30,Weekly new hospital admissions,349.0,Israel
2021-03-31,Daily ICU occupancy,220,Israel
2021-03-31,Daily hospital occupancy,637,Israel
2021-03-31,Weekly new ICU admissions,43.0,Israel
2021-03-31,Weekly new hospital admissions,310.0,Israel
2021-04-01,Daily ICU occupancy,206,Israel
2021-04-01,Daily hospital occupancy,609,Israel
2021-04-01,Weekly new ICU admissions,34.0,Israel
2021-04-01,Weekly new hospital admissions,270.0,Israel
2021-04-02,Daily ICU occupancy,189,Israel
2021-04-02,Daily hospital occupancy,575,Israel
2021-04-02,Weekly new ICU admissions,33.0,Israel
2021-04-02,Weekly new hospital admissions,271.0,Israel
2021-04-03,Daily ICU occupancy,188,Israel
2021-04-03,Daily hospital occupancy,549,Israel
2021-04-03,Weekly new ICU admissions,31.0,Israel
2021-04-03,Weekly new hospital admissions,262.0,Israel
2021-04-04,Daily ICU occupancy,189,Israel
2021-04-04,Daily hospital occupancy,559,Israel
2021-04-04,Weekly new ICU admissions,27.0,Israel
2021-04-04,Weekly new hospital admissions,254.0,Israel
2021-04-05,Daily ICU occupancy,189,Israel
2021-04-05,Daily hospital occupancy,542,Israel
2021-04-05,Weekly new ICU admissions,28.0,Israel
2021-04-05,Weekly new hospital admissions,226.0,Israel
2021-04-06,Daily ICU occupancy,180,Israel
2021-04-06,Daily hospital occupancy,530,Israel
2021-04-06,Weekly new ICU admissions,24.0,Israel
2021-04-06,Weekly new hospital admissions,217.0,Israel
2021-04-07,Daily ICU occupancy,167,Israel
2021-04-07,Daily hospital occupancy,515,Israel
2021-04-07,Weekly new ICU admissions,18.0,Israel
2021-04-07,Weekly new hospital admissions,215.0,Israel
2021-04-08,Daily ICU occupancy,160,Israel
2021-04-08,Daily hospital occupancy,491,Israel
2021-04-08,Weekly new ICU admissions,19.0,Israel
2021-04-08,Weekly new hospital admissions,214.0,Israel
2021-04-09,Daily ICU occupancy,159,Israel
2021-04-09,Daily hospital occupancy,460,Israel
2021-04-09,Weekly new ICU admissions,22.0,Israel
2021-04-09,Weekly new hospital admissions,205.0,Israel
2021-04-10,Daily ICU occupancy,151,Israel
2021-04-10,Daily hospital occupancy,444,Israel
2021-04-10,Weekly new ICU admissions,26.0,Israel
2021-04-10,Weekly new hospital admissions,207.0,Israel
2021-04-11,Daily ICU occupancy,151,Israel
2021-04-11,Daily hospital occupancy,440,Israel
2021-04-11,Weekly new ICU admissions,24.0,Israel
2021-04-11,Weekly new hospital admissions,196.0,Israel
2021-04-12,Daily ICU occupancy,140,Israel
2021-04-12,Daily hospital occupancy,429,Israel
2021-04-12,Weekly new ICU admissions,22.0,Israel
2021-04-12,Weekly new hospital admissions,196.0,Israel
2021-04-13,Daily ICU occupancy,127,Israel
2021-04-13,Daily hospital occupancy,406,Israel
2021-04-13,Weekly new ICU admissions,22.0,Israel
2021-04-13,Weekly new hospital admissions,182.0,Israel
2021-04-14,Daily ICU occupancy,125,Israel
2021-04-14,Daily hospital occupancy,374,Israel
2021-04-14,Weekly new ICU admissions,22.0,Israel
2021-04-14,Weekly new hospital admissions,165.0,Israel
2021-04-15,Daily ICU occupancy,120,Israel
2021-04-15,Daily hospital occupancy,349,Israel
2021-04-15,Weekly new ICU admissions,20.0,Israel
2021-04-15,Weekly new hospital admissions,152.0,Israel
2021-04-16,Daily ICU occupancy,120,Israel
2021-04-16,Daily hospital occupancy,340,Israel
2021-04-16,Weekly new ICU admissions,18.0,Israel
2021-04-16,Weekly new hospital admissions,145.0,Israel
2021-04-17,Daily ICU occupancy,115,Israel
2021-04-17,Daily hospital occupancy,335,Israel
2021-04-17,Weekly new ICU admissions,13.0,Israel
2021-04-17,Weekly new hospital admissions,137.0,Israel
2021-04-18,Daily ICU occupancy,110,Israel
2021-04-18,Daily hospital occupancy,343,Israel
2021-04-18,Weekly new ICU admissions,13.0,Israel
2021-04-18,Weekly new hospital admissions,138.0,Israel
2021-04-19,Daily ICU occupancy,104,Israel
2021-04-19,Daily hospital occupancy,330,Israel
2021-04-19,Weekly new ICU admissions,11.0,Israel
2021-04-19,Weekly new hospital admissions,116.0,Israel
2021-04-20,Daily ICU occupancy,100,Israel
2021-04-20,Daily hospital occupancy,310,Israel
2021-04-20,Weekly new ICU admissions,9.0,Israel
2021-04-20,Weekly new hospital admissions,122.0,Israel
2021-04-21,Daily ICU occupancy,97,Israel
2021-04-21,Daily hospital occupancy,286,Israel
2021-04-21,Weekly new ICU admissions,7.0,Israel
2021-04-21,Weekly new hospital admissions,119.0,Israel
2021-04-22,Daily ICU occupancy,95,Israel
2021-04-22,Daily hospital occupancy,271,Israel
2021-04-22,Weekly new ICU admissions,6.0,Israel
2021-04-22,Weekly new hospital admissions,113.0,Israel
2021-04-23,Daily ICU occupancy,90,Israel
2021-04-23,Daily hospital occupancy,250,Israel
2021-04-23,Weekly new ICU admissions,5.0,Israel
2021-04-23,Weekly new hospital admissions,101.0,Israel
2021-04-24,Daily ICU occupancy,89,Israel
2021-04-24,Daily hospital occupancy,243,Israel
2021-04-24,Weekly new ICU admissions,5.0,Israel
2021-04-24,Weekly new hospital admissions,93.0,Israel
2021-04-25,Daily ICU occupancy,87,Israel
2021-04-25,Daily hospital occupancy,250,Israel
2021-04-25,Weekly new ICU admissions,4.0,Israel
2021-04-25,Weekly new hospital admissions,86.0,Israel
2021-04-26,Daily ICU occupancy,79,Israel
2021-04-26,Daily hospital occupancy,243,Israel
2021-04-26,Weekly new ICU admissions,3.0,Israel
2021-04-26,Weekly new hospital admissions,86.0,Israel
2021-04-27,Daily ICU occupancy,74,Israel
2021-04-27,Daily hospital occupancy,229,Israel
2021-04-27,Weekly new ICU admissions,3.0,Israel
2021-04-27,Weekly new hospital admissions,72.0,Israel
2021-04-28,Daily ICU occupancy,74,Israel
2021-04-28,Daily hospital occupancy,219,Israel
2021-04-28,Weekly new ICU admissions,4.0,Israel
2021-04-28,Weekly new hospital admissions,70.0,Israel
2021-04-29,Daily ICU occupancy,64,Israel
2021-04-29,Daily hospital occupancy,209,Israel
2021-04-29,Weekly new ICU admissions,6.0,Israel
2021-04-29,Weekly new hospital admissions,68.0,Israel
2021-04-30,Daily ICU occupancy,64,Israel
2021-04-30,Daily hospital occupancy,190,Israel
2021-04-30,Weekly new ICU admissions,7.0,Israel
2021-04-30,Weekly new hospital admissions,67.0,Israel
2021-05-01,Daily ICU occupancy,65,Israel
2021-05-01,Daily hospital occupancy,188,Israel
2021-05-01,Weekly new ICU admissions,5.0,Israel
2021-05-01,Weekly new hospital admissions,69.0,Israel
2021-05-02,Daily ICU occupancy,60,Israel
2021-05-02,Daily hospital occupancy,193,Israel
2021-05-02,Weekly new ICU admissions,6.0,Israel
2021-05-02,Weekly new hospital admissions,62.0,Israel
2021-05-03,Daily ICU occupancy,63,Israel
2021-05-03,Daily hospital occupancy,190,Israel
2021-05-03,Weekly new ICU admissions,7.0,Israel
2021-05-03,Weekly new hospital admissions,60.0,Israel
2021-05-04,Daily ICU occupancy,55,Israel
2021-05-04,Daily hospital occupancy,185,Israel
2021-05-04,Weekly new ICU admissions,7.0,Israel
2021-05-04,Weekly new hospital admissions,63.0,Israel
2021-05-05,Daily ICU occupancy,55,Israel
2021-05-05,Daily hospital occupancy,180,Israel
2021-05-05,Weekly new ICU admissions,7.0,Israel
2021-05-05,Weekly new hospital admissions,63.0,Israel
2021-05-06,Daily ICU occupancy,53,Israel
2021-05-06,Daily hospital occupancy,163,Israel
2021-05-06,Weekly new ICU admissions,5.0,Israel
2021-05-06,Weekly new hospital admissions,57.0,Israel
2021-05-07,Daily ICU occupancy,50,Israel
2021-05-07,Daily hospital occupancy,167,Israel
2021-05-07,Weekly new ICU admissions,4.0,Israel
2021-05-07,Weekly new hospital admissions,65.0,Israel
2021-05-08,Daily ICU occupancy,49,Israel
2021-05-08,Daily hospital occupancy,157,Israel
2021-05-08,Weekly new ICU admissions,4.0,Israel
2021-05-08,Weekly new hospital admissions,59.0,Israel
2021-05-09,Daily ICU occupancy,49,Israel
2021-05-09,Daily hospital occupancy,164,Israel
2021-05-09,Weekly new ICU admissions,3.0,Israel
2021-05-09,Weekly new hospital admissions,57.0,Israel
2021-05-10,Daily ICU occupancy,46,Israel
2021-05-10,Daily hospital occupancy,156,Israel
2021-05-10,Weekly new ICU admissions,1.0,Israel
2021-05-10,Weekly new hospital admissions,51.0,Israel
2021-05-11,Daily ICU occupancy,44,Israel
2021-05-11,Daily hospital occupancy,144,Israel
2021-05-11,Weekly new ICU admissions,1.0,Israel
2021-05-11,Weekly new hospital admissions,47.0,Israel
2021-05-12,Daily ICU occupancy,42,Israel
2021-05-12,Daily hospital occupancy,140,Israel
2021-05-12,Weekly new ICU admissions,0.0,Israel
2021-05-12,Weekly new hospital admissions,44.0,Israel
2021-05-13,Daily ICU occupancy,40,Israel
2021-05-13,Daily hospital occupancy,139,Israel
2021-05-13,Weekly new ICU admissions,0.0,Israel
2021-05-13,Weekly new hospital admissions,49.0,Israel
2021-05-14,Daily ICU occupancy,40,Israel
2021-05-14,Daily hospital occupancy,128,Israel
2021-05-14,Weekly new ICU admissions,0.0,Israel
2021-05-14,Weekly new hospital admissions,41.0,Israel
2021-05-15,Daily ICU occupancy,40,Israel
2021-05-15,Daily hospital occupancy,126,Israel
2021-05-15,Weekly new ICU admissions,1.0,Israel
2021-05-15,Weekly new hospital admissions,42.0,Israel
2021-05-16,Daily ICU occupancy,41,Israel
2021-05-16,Daily hospital occupancy,126,Israel
2021-05-16,Weekly new ICU admissions,1.0,Israel
2021-05-16,Weekly new hospital admissions,38.0,Israel
2021-05-17,Daily ICU occupancy,40,Israel
2021-05-17,Daily hospital occupancy,125,Israel
2021-05-17,Weekly new ICU admissions,1.0,Israel
2021-05-17,Weekly new hospital admissions,38.0,Israel
2021-05-18,Daily ICU occupancy,38,Israel
2021-05-18,Daily hospital occupancy,127,Israel
2021-05-18,Weekly new ICU admissions,1.0,Israel
2021-05-18,Weekly new hospital admissions,36.0,Israel
2021-05-19,Daily ICU occupancy,38,Israel
2021-05-19,Daily hospital occupancy,124,Israel
2021-05-19,Weekly new ICU admissions,1.0,Israel
2021-05-19,Weekly new hospital admissions,40.0,Israel
2021-05-20,Daily ICU occupancy,40,Israel
2021-05-20,Daily hospital occupancy,131,Israel
2021-05-20,Weekly new ICU admissions,3.0,Israel
2021-05-20,Weekly new hospital admissions,40.0,Israel
2021-05-21,Daily ICU occupancy,38,Israel
2021-05-21,Daily hospital occupancy,121,Israel
2021-05-21,Weekly new ICU admissions,4.0,Israel
2021-05-21,Weekly new hospital admissions,42.0,Israel
2021-05-22,Daily ICU occupancy,39,Israel
2021-05-22,Daily hospital occupancy,113,Israel
2021-05-22,Weekly new ICU admissions,3.0,Israel
2021-05-22,Weekly new hospital admissions,38.0,Israel
2021-05-23,Daily ICU occupancy,39,Israel
2021-05-23,Daily hospital occupancy,115,Israel
2021-05-23,Weekly new ICU admissions,4.0,Israel
2021-05-23,Weekly new hospital admissions,41.0,Israel
2021-05-24,Daily ICU occupancy,38,Israel
2021-05-24,Daily hospital occupancy,111,Israel
2021-05-24,Weekly new ICU admissions,4.0,Israel
2021-05-24,Weekly new hospital admissions,41.0,Israel
2021-05-25,Daily ICU occupancy,37,Israel
2021-05-25,Daily hospital occupancy,115,Israel
2021-05-25,Weekly new ICU admissions,4.0,Israel
2021-05-25,Weekly new hospital admissions,45.0,Israel
2021-05-26,Daily ICU occupancy,35,Israel
2021-05-26,Daily hospital occupancy,114,Israel
2021-05-26,Weekly new ICU admissions,4.0,Israel
2021-05-26,Weekly new hospital admissions,41.0,Israel
2021-05-27,Daily ICU occupancy,33,Israel
2021-05-27,Daily hospital occupancy,104,Israel
2021-05-27,Weekly new ICU admissions,2.0,Israel
2021-05-27,Weekly new hospital admissions,37.0,Israel
2021-05-28,Daily ICU occupancy,33,Israel
2021-05-28,Daily hospital occupancy,98,Israel
2021-05-28,Weekly new ICU admissions,1.0,Israel
2021-05-28,Weekly new hospital admissions,33.0,Israel
2021-05-29,Daily ICU occupancy,32,Israel
2021-05-29,Daily hospital occupancy,92,Israel
2021-05-29,Weekly new ICU admissions,1.0,Israel
2021-05-29,Weekly new hospital admissions,33.0,Israel
2021-05-30,Daily ICU occupancy,31,Israel
