location,date,vaccine,total_vaccinations
South Korea,2021-07-29,Johnson&Johnson,1166567
South Korea,2021-07-30,Johnson&Johnson,1166664
South Korea,2021-07-31,Johnson&Johnson,1166713
South Korea,2021-08-01,Johnson&Johnson,1166734
South Korea,2021-08-02,Johnson&Johnson,1166855
South Korea,2021-08-03,Johnson&Johnson,1166937
South Korea,2021-08-04,Johnson&Johnson,1167065
South Korea,2021-08-05,Johnson&Johnson,1167147
South Korea,2021-08-06,Johnson&Johnson,1167216
South Korea,2021-08-07,Johnson&Johnson,1167261
South Korea,2021-08-08,Johnson&Johnson,1167278
South Korea,2021-08-09,Johnson&Johnson,1167335
South Korea,2021-08-10,Johnson&Johnson,1167409
South Korea,2021-08-11,Johnson&Johnson,1167457
South Korea,2021-08-12,Johnson&Johnson,1167500
South Korea,2021-08-13,Johnson&Johnson,1167569
South Korea,2021-08-14,Johnson&Johnson,1167602
South Korea,2021-08-15,Johnson&Johnson,1167638
South Korea,2021-08-16,Johnson&Johnson,1167705
South Korea,2021-08-17,Johnson&Johnson,1167757
South Korea,2021-08-18,Johnson&Johnson,1167825
South Korea,2021-08-19,Johnson&Johnson,1167886
South Korea,2021-08-20,Johnson&Johnson,1167950
South Korea,2021-08-21,Johnson&Johnson,1167978
South Korea,2021-08-22,Johnson&Johnson,1167992
South Korea,2021-08-23,Johnson&Johnson,1172499
South Korea,2021-08-24,Johnson&Johnson,1181875
South Korea,2021-08-25,Johnson&Johnson,1193320
South Korea,2021-08-26,Johnson&Johnson,1203203
South Korea,2021-08-27,Johnson&Johnson,1210290
South Korea,2021-08-28,Johnson&Johnson,1216415
South Korea,2021-08-29,Johnson&Johnson,1218633
South Korea,2021-08-30,Johnson&Johnson,1228414
South Korea,2021-08-31,Johnson&Johnson,1244027
South Korea,2021-09-01,Johnson&Johnson,1261252
South Korea,2021-09-02,Johnson&Johnson,1279614
South Korea,2021-09-03,Johnson&Johnson,1296444
South Korea,2021-09-04,Johnson&Johnson,1305470
South Korea,2021-09-05,Johnson&Johnson,1308060
South Korea,2021-09-06,Johnson&Johnson,1317388
South Korea,2021-09-07,Johnson&Johnson,1329077
South Korea,2021-09-08,Johnson&Johnson,1341359
South Korea,2021-09-09,Johnson&Johnson,1353011
South Korea,2021-09-10,Johnson&Johnson,1363817
South Korea,2021-09-11,Johnson&Johnson,1373599
South Korea,2021-09-12,Johnson&Johnson,1376558
South Korea,2021-09-13,Johnson&Johnson,1383896
South Korea,2021-09-14,Johnson&Johnson,1394201
South Korea,2021-09-15,Johnson&Johnson,1404330
South Korea,2021-09-16,Johnson&Johnson,1414321
South Korea,2021-09-17,Johnson&Johnson,1426030
South Korea,2021-09-18,Johnson&Johnson,1430937
South Korea,2021-09-19,Johnson&Johnson,1431143
South Korea,2021-09-20,Johnson&Johnson,1431185
South Korea,2021-09-21,Johnson&Johnson,1431201
South Korea,2021-09-22,Johnson&Johnson,1431338
South Korea,2021-09-23,Johnson&Johnson,1436289
South Korea,2021-09-24,Johnson&Johnson,1440857
South Korea,2021-09-25,Johnson&Johnson,1441771
South Korea,2021-09-26,Johnson&Johnson,1442519
South Korea,2021-09-27,Johnson&Johnson,1446383
South Korea,2021-09-28,Johnson&Johnson,1449799
South Korea,2021-09-29,Johnson&Johnson,1454146
South Korea,2021-09-30,Johnson&Johnson,1457749
South Korea,2021-10-01,Johnson&Johnson,1460425
South Korea,2021-10-02,Johnson&Johnson,1462372
South Korea,2021-10-03,Johnson&Johnson,1462468
South Korea,2021-10-04,Johnson&Johnson,1462715
South Korea,2021-10-05,Johnson&Johnson,1465520
South Korea,2021-10-06,Johnson&Johnson,1468346
South Korea,2021-10-07,Johnson&Johnson,1470816
South Korea,2021-10-08,Johnson&Johnson,1473050
South Korea,2021-10-09,Johnson&Johnson,1473486
South Korea,2021-10-10,Johnson&Johnson,1473773
South Korea,2021-10-11,Johnson&Johnson,1473930
South Korea,2021-10-12,Johnson&Johnson,1475997
South Korea,2021-10-13,Johnson&Johnson,1478085
South Korea,2021-10-14,Johnson&Johnson,1479560
South Korea,2021-10-15,Johnson&Johnson,1481640
South Korea,2021-10-16,Johnson&Johnson,1482473
South Korea,2021-10-17,Johnson&Johnson,1482974
South Korea,2021-10-18,Johnson&Johnson,1484289
South Korea,2021-10-19,Johnson&Johnson,1485503
South Korea,2021-10-20,Johnson&Johnson,1486851
South Korea,2021-10-21,Johnson&Johnson,1487824
South Korea,2021-10-22,Johnson&Johnson,1489350
South Korea,2021-10-23,Johnson&Johnson,1489861
South Korea,2021-10-24,Johnson&Johnson,1490394
South Korea,2021-10-25,Johnson&Johnson,1491621
South Korea,2021-10-26,Johnson&Johnson,1492910
South Korea,2021-10-27,Johnson&Johnson,1493971
South Korea,2021-10-28,Johnson&Johnson,1495009
South Korea,2021-10-29,Johnson&Johnson,1496421
South Korea,2021-10-30,Johnson&Johnson,1496933
South Korea,2021-10-31,Johnson&Johnson,1497215
South Korea,2021-11-01,Johnson&Johnson,1497853
South Korea,2021-11-02,Johnson&Johnson,1498378
South Korea,2021-11-03,Johnson&Johnson,1499109
South Korea,2021-11-04,Johnson&Johnson,1499958
South Korea,2021-11-05,Johnson&Johnson,1500739
South Korea,2021-11-06,Johnson&Johnson,1500945
South Korea,2021-11-07,Johnson&Johnson,1501066
South Korea,2021-11-08,Johnson&Johnson,1502213
South Korea,2021-11-09,Johnson&Johnson,1502999
South Korea,2021-11-10,Johnson&Johnson,1504350
South Korea,2021-11-11,Johnson&Johnson,1505719
South Korea,2021-11-12,Johnson&Johnson,1507227
South Korea,2021-11-13,Johnson&Johnson,1507454
South Korea,2021-11-14,Johnson&Johnson,1507698
South Korea,2021-11-15,Johnson&Johnson,1508736
South Korea,2021-11-16,Johnson&Johnson,1510110
South Korea,2021-11-17,Johnson&Johnson,1511792
South Korea,2021-11-18,Johnson&Johnson,1513202
South Korea,2021-11-19,Johnson&Johnson,1514835
South Korea,2021-11-20,Johnson&Johnson,1515016
South Korea,2021-11-21,Johnson&Johnson,1515143
South Korea,2021-11-22,Johnson&Johnson,1515940
