Country,Year,Alpha,B.1.1.277,B.1.1.302,B.1.1.519,B.1.160,B.1.177,B.1.221,B.1.258,B.1.367,B.1.620,Beta,Delta,Epsilon,Eta,Gamma,Iota,Kappa,Lambda,Mu,Omicron,S:677H.Robin1,S:677P.Pelican,non_who,others,Alpha_percentage,B.1.1.277_percentage,B.1.1.302_percentage,B.1.1.519_percentage,B.1.160_percentage,B.1.177_percentage,B.1.221_percentage,B.1.258_percentage,B.1.367_percentage,B.1.620_percentage,Beta_percentage,Delta_percentage,Epsilon_percentage,Eta_percentage,Gamma_percentage,Iota_percentage,Kappa_percentage,Lambda_percentage,Mu_percentage,Omicron_percentage,S:677H.Robin1_percentage,S:677P.Pelican_percentage,non_who_percentage,others_percentage
Ireland,370,315.0,0.0,0.0,0.0,1.0,123.0,0.0,21.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,40.0,62.38,0.0,0.0,0.0,0.2,24.36,0.0,4.16,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.63,7.91
Ireland,384,968.0,0.0,0.0,0.0,1.0,143.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,41.0,82.24,0.0,0.0,0.0,0.08,12.15,0.0,1.44,0.0,0.0,0.08,0.0,0.0,0.17,0.08,0.25,0.0,0.0,0.0,0.0,0.0,0.0,17.18,3.51
Ireland,398,1279.0,0.0,0.0,0.0,0.0,92.0,2.0,13.0,0.0,0.0,8.0,0.0,0.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,65.0,86.77,0.0,0.0,0.0,0.0,6.24,0.14,0.88,0.0,0.0,0.54,0.0,0.0,0.47,0.34,0.2,0.0,0.0,0.0,0.0,0.0,0.0,11.68,4.42
Ireland,412,1529.0,0.0,0.0,0.0,0.0,35.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,79.0,42.0,93.8,0.0,0.0,0.0,0.0,2.15,0.0,0.12,0.0,0.0,0.67,0.0,0.0,0.37,0.25,0.0,0.06,0.0,0.0,0.0,0.0,0.0,4.85,2.58
Ireland,426,1633.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,29.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,31.0,95.05,0.0,0.0,0.0,0.0,0.41,0.0,0.29,0.0,0.0,1.69,0.0,0.0,0.12,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.8
Ireland,440,1318.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,7.0,6.0,3.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,38.0,95.3,0.0,0.0,0.0,0.0,0.22,0.0,0.07,0.0,0.0,0.51,0.43,0.22,0.14,0.29,0.07,0.0,0.0,0.0,0.0,0.0,0.0,3.04,2.75
Ireland,454,1342.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,5.0,13.0,0.0,7.0,3.0,1.0,8.0,0.0,2.0,0.0,0.0,0.0,83.0,77.0,91.67,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.07,0.34,0.89,0.0,0.48,0.2,0.07,0.55,0.0,0.14,0.0,0.0,0.0,5.66,5.25
Ireland,468,1690.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,62.0,4.0,20.0,0.0,3.0,51.0,0.0,0.0,0.0,0.0,0.0,70.0,64.0,88.9,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.05,3.26,0.21,1.05,0.0,0.16,2.68,0.0,0.0,0.0,0.0,0.0,3.69,3.37
Ireland,482,1719.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,15.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,49.0,48.0,91.78,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3.42,0.0,0.8,0.0,0.05,1.33,0.0,0.0,0.0,0.0,0.0,2.62,2.57
Ireland,496,2156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,14.0,1.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,91.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02,0.0,0.59,0.04,0.0,3.57,0.0,0.0,0.0,0.0,0.0,1.15,1.15
Ireland,510,1184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,36.0,36.0,84.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.98,0.0,0.0,0.0,0.0,0.86,0.0,0.14,0.0,0.0,0.0,2.57,2.57
Ireland,524,828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,705.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,52.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,44.9,0.0,0.0,0.06,0.0,1.53,0.0,0.0,0.0,0.0,0.0,0.71,0.71
Ireland,538,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1584.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,5.0,5.0,9.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,90.05,0.0,0.0,0.0,0.0,0.28,0.17,0.11,0.0,0.0,0.0,0.29,0.29
Ireland,552,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2789.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,6.0,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,96.17,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.21,0.21
Ireland,566,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2983.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.07,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07
Ireland,580,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2877.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.62,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07
Ireland,594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2160.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.19,0.19
Ireland,692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,0.0,0.0,4.0,4.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.06,0.0,0.0,0.16,0.16
Ireland,706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1863.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.86,0.0,0.0,0.3,0.3
Ireland,720,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2681.0,0.0,0.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,4.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.04,0.0,0.0,0.1,-0.04
Ireland,734,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1170.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.24,0.0,0.0,0.0,-0.25
Israel,349,687.0,0.0,0.0,1.0,12.0,73.0,5.0,58.0,0.0,0.0,32.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373.0,1224.0,32.75,0.0,0.0,0.05,0.57,3.48,0.24,2.76,0.0,0.0,1.53,0.19,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.43,58.33
Israel,370,625.0,0.0,0.0,5.0,6.0,33.0,1.0,6.0,0.0,0.0,43.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.0,440.0,53.56,0.0,0.0,0.43,0.51,2.83,0.09,0.51,0.0,0.0,3.68,0.34,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.08,37.71
Israel,384,1670.0,0.0,0.0,0.0,3.0,43.0,2.0,3.0,0.0,0.0,84.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.0,520.0,71.52,0.0,0.0,0.0,0.13,1.84,0.09,0.13,0.0,0.0,3.6,0.26,0.13,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.45,22.26
Israel,398,751.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,35.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,87.0,84.76,0.0,0.0,0.0,0.11,0.79,0.0,0.0,0.0,0.0,3.95,0.0,0.11,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,10.73,9.83
Israel,412,1822.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,46.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,121.0,90.92,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,2.3,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,6.68,6.03
Israel,426,906.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,97.95,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.97
Israel,440,824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,99.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24
Israel,454,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0,22.0,87.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.81,0.0,0.0,1.04,0.21,0.0,0.41,0.0,0.0,0.0,0.0,4.56,4.56
Israel,468,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,5.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,89.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,5.59,0.0,1.4,0.56,1.12,0.0,0.28,0.0,0.0,0.0,0.0,1.38,1.38
Israel,482,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,8.0,4.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,6.0,6.0,66.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,11.22,0.0,3.9,1.95,0.0,0.0,12.68,0.0,0.0,0.0,0.0,2.93,2.93
Israel,496,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,9.33,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66,6.66
Israel,510,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,78.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,24.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,68.42,0.0,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51,3.51
Israel,524,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.76,0.0,0.0,0.35,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.94,0.94
Israel,538,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1527.0,0.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,45.0,45.0,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.85,0.0,0.06,0.31,0.0,0.06,0.0,0.06,0.0,0.0,0.0,2.77,2.77
Israel,552,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,99.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.39
Israel,566,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1634.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.21,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.43
Israel,580,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26
Israel,594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2170.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.68,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.22,0.22
Israel,608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2417.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.88,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08
Israel,622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13
Israel,636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.78
Israel,650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,2.88
Israel,664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,1.15
Israel,678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.1,1.1
Israel,692,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,63.0,63.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.16,0.0,0.0,2.13,2.13
Israel,706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2124.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.37,0.0,0.0,0.85,0.85
Israel,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3999.0,0.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.16,0.0,0.0,1.71,1.71
Israel,734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3700.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.01,0.0,0.0,0.35,0.35
Israel,748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4709.0,0.0,0.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.62,0.0,0.0,1.23,1.23
Israel,759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.78,0.0,0.0,0.22,0.22
Italy,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
Italy,167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
Italy,223,0.0,2.0,0.0,0.0,0.0,31.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,86.0,0.0,1.5,0.0,0.0,0.0,23.31,0.75,2.26,7.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,64.66
Italy,237,0.0,2.0,0.0,0.0,9.0,80.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,62.0,0.0,1.24,0.0,0.0,5.59,49.69,0.62,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.51
Italy,251,0.0,1.0,0.0,0.0,8.0,111.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,38.0,0.0,0.61,0.0,0.0,4.88,67.68,0.61,1.22,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,23.17
Italy,265,1.0,1.0,0.0,0.0,5.0,90.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,47.0,0.65,0.65,0.0,0.0,3.23,58.06,1.29,4.52,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.35,30.31
Italy,279,3.0,1.0,0.0,0.0,12.0,158.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,43.0,1.32,0.44,0.0,0.0,5.26,69.3,0.88,2.63,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.68,18.85
Italy,293,2.0,3.0,0.0,0.0,54.0,300.0,4.0,33.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0,95.0,0.4,0.6,0.0,0.0,10.89,60.48,0.81,6.65,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.6,19.16
Italy,307,2.0,0.0,0.0,0.0,21.0,195.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,35.0,0.75,0.0,0.0,0.0,7.92,73.58,1.13,2.26,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.25,13.23
Italy,321,2.0,0.0,0.0,0.0,15.0,207.0,7.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,39.0,0.71,0.0,0.0,0.0,5.3,73.14,2.47,2.83,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.29,13.78
Italy,335,31.0,0.0,0.0,0.0,62.0,457.0,28.0,36.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.0,107.0,4.26,0.0,0.0,0.0,8.52,62.77,3.85,4.95,0.82,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.6,14.69
