location,date,age_group_min,age_group_max,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Austria,2021-05-21,18,24,17.12,5.5,0.0
Austria,2021-05-21,25,49,28.48,8.61,0.0
Austria,2021-05-21,5,9,0.01,0.0,0.0
Austria,2021-05-21,50,59,49.61,12.49,0.0
Austria,2021-05-21,60,69,71.26,18.07,0.0
Austria,2021-05-21,70,79,75.91,36.63,0.01
Austria,2021-05-21,80,,95.32,80.3,0.01
Austria,2021-05-28,0,4,0.01,0.0,0.0
Austria,2021-05-28,10,14,0.04,0.01,0.0
Austria,2021-05-28,15,17,3.52,0.79,0.0
Austria,2021-05-28,18,24,19.97,6.83,0.0
Austria,2021-05-28,25,49,32.77,10.92,0.0
Austria,2021-05-28,5,9,0.01,0.0,0.0
Austria,2021-05-28,50,59,54.08,16.02,0.0
Austria,2021-05-28,60,69,74.46,23.61,0.0
Austria,2021-05-28,70,79,76.96,43.25,0.01
Austria,2021-05-28,80,,95.98,82.91,0.01
Austria,2021-06-04,0,4,0.01,0.0,0.0
Austria,2021-06-04,10,14,0.24,0.01,0.0
Austria,2021-06-04,15,17,5.32,1.01,0.0
Austria,2021-06-04,18,24,24.38,8.46,0.0
Austria,2021-06-04,25,49,38.34,13.58,0.0
Austria,2021-06-04,5,9,0.01,0.0,0.0
Austria,2021-06-04,50,59,59.23,20.26,0.0
Austria,2021-06-04,60,69,76.96,31.6,0.0
Austria,2021-06-04,70,79,77.91,50.21,0.01
Austria,2021-06-04,80,,96.63,84.43,0.01
Austria,2021-06-11,0,4,0.01,0.0,0.0
Austria,2021-06-11,10,14,0.69,0.02,0.0
Austria,2021-06-11,15,17,8.48,1.22,0.0
Austria,2021-06-11,18,24,29.81,10.32,0.0
Austria,2021-06-11,25,49,43.57,16.89,0.0
Austria,2021-06-11,5,9,0.01,0.0,0.0
Austria,2021-06-11,50,59,64.08,26.58,0.0
Austria,2021-06-11,60,69,78.47,42.66,0.0
Austria,2021-06-11,70,79,78.66,54.91,0.01
Austria,2021-06-11,80,,97.18,86.94,0.01
Austria,2021-06-18,0,4,0.02,0.0,0.0
Austria,2021-06-18,10,14,1.88,0.02,0.0
Austria,2021-06-18,15,17,13.19,1.6,0.0
Austria,2021-06-18,18,24,34.62,12.68,0.0
Austria,2021-06-18,25,49,48.26,20.45,0.0
Austria,2021-06-18,5,9,0.01,0.0,0.0
Austria,2021-06-18,50,59,66.99,33.41,0.0
Austria,2021-06-18,60,69,79.85,51.72,0.01
Austria,2021-06-18,70,79,79.4,59.44,0.01
Austria,2021-06-18,80,,97.76,89.16,0.01
Austria,2021-06-25,0,4,0.02,0.0,0.0
Austria,2021-06-25,10,14,3.76,0.09,0.0
Austria,2021-06-25,15,17,18.97,2.54,0.0
Austria,2021-06-25,18,24,39.08,15.45,0.0
Austria,2021-06-25,25,49,52.27,24.89,0.0
Austria,2021-06-25,5,9,0.02,0.0,0.0
Austria,2021-06-25,50,59,68.52,42.67,0.0
